"374","2020-06-22","2","Afghanistan","28833"
"375","2020-06-23","2","Afghanistan","29143"
"376","2020-06-24","2","Afghanistan","29481"
"377","2020-06-25","2","Afghanistan","29715"
"378","2020-06-26","2","Afghanistan","30175"
"379","2020-06-27","2","Afghanistan","30451"
"380","2020-06-28","2","Afghanistan","30616"
"381","2020-06-29","2","Afghanistan","30967"
"382","2020-06-30","2","Afghanistan","31238"
"383","2020-07-01","2","Afghanistan","31517"
"384","2020-07-02","2","Afghanistan","31836"
"385","2020-07-03","2","Afghanistan","32022"
"386","2020-07-04","2","Afghanistan","32324"
"387","2020-07-05","2","Afghanistan","32672"
"388","2020-07-06","2","Afghanistan","32951"
"389","2020-07-07","2","Afghanistan","33384"
"390","2020-07-08","2","Afghanistan","33594"
"391","2020-07-09","2","Afghanistan","33653"
"392","2020-07-10","2","Afghanistan","33908"
"393","2020-07-11","2","Afghanistan","34366"
"394","2020-07-12","2","Afghanistan","34451"
"395","2020-07-13","2","Afghanistan","34451"
"396","2020-07-14","2","Afghanistan","34455"
"397","2020-07-15","2","Afghanistan","34740"
"398","2020-07-16","2","Afghanistan","34994"
"399","2019-12-31","3","Albania",\N
"400","2020-01-01","3","Albania",\N
"401","2020-01-02","3","Albania",\N
"402","2020-01-03","3","Albania",\N
"403","2020-01-04","3","Albania",\N
"404","2020-01-05","3","Albania",\N
"405","2020-01-06","3","Albania",\N
"406","2020-01-07","3","Albania",\N
"407","2020-01-08","3","Albania",\N
"408","2020-01-09","3","Albania",\N
"409","2020-01-10","3","Albania",\N
"410","2020-01-11","3","Albania",\N
"411","2020-01-12","3","Albania",\N
"412","2020-01-13","3","Albania",\N
"413","2020-01-14","3","Albania",\N
"414","2020-01-15","3","Albania",\N
"415","2020-01-16","3","Albania",\N
"416","2020-01-17","3","Albania",\N
"417","2020-01-18","3","Albania",\N
"418","2020-01-19","3","Albania",\N
"419","2020-01-20","3","Albania",\N
"420","2020-01-21","3","Albania",\N
"421","2020-01-22","3","Albania",\N
"422","2020-01-23","3","Albania",\N
"423","2020-01-24","3","Albania",\N
"424","2020-01-25","3","Albania",\N
"425","2020-01-26","3","Albania",\N
"426","2020-01-27","3","Albania",\N
"427","2020-01-28","3","Albania",\N
"428","2020-01-29","3","Albania",\N
"429","2020-01-30","3","Albania",\N
"430","2020-01-31","3","Albania",\N
"431","2020-02-01","3","Albania",\N
"432","2020-02-02","3","Albania",\N
"433","2020-02-03","3","Albania",\N
"434","2020-02-04","3","Albania",\N
"435","2020-02-05","3","Albania",\N
"436","2020-02-06","3","Albania",\N
"437","2020-02-07","3","Albania",\N
"438","2020-02-08","3","Albania",\N
"439","2020-02-09","3","Albania",\N
"440","2020-02-10","3","Albania",\N
"441","2020-02-11","3","Albania",\N
"442","2020-02-12","3","Albania",\N
"443","2020-02-13","3","Albania",\N
"444","2020-02-14","3","Albania",\N
"445","2020-02-15","3","Albania",\N
"446","2020-02-16","3","Albania",\N
"447","2020-02-17","3","Albania",\N
"448","2020-02-18","3","Albania",\N
"449","2020-02-19","3","Albania",\N
"450","2020-02-20","3","Albania",\N
"451","2020-02-21","3","Albania",\N
"452","2020-02-22","3","Albania",\N
"453","2020-02-23","3","Albania",\N
"454","2020-02-24","3","Albania",\N
"455","2020-02-25","3","Albania",\N
"456","2020-02-26","3","Albania",\N
"457","2020-02-27","3","Albania",\N
"458","2020-02-28","3","Albania",\N
"459","2020-02-29","3","Albania",\N
"460","2020-03-01","3","Albania",\N
"461","2020-03-02","3","Albania",\N
"462","2020-03-03","3","Albania",\N
"463","2020-03-04","3","Albania",\N
"464","2020-03-05","3","Albania",\N
"465","2020-03-06","3","Albania",\N
"466","2020-03-07","3","Albania",\N
"467","2020-03-08","3","Albania",\N
"468","2020-03-09","3","Albania","2"
"469","2020-03-10","3","Albania","6"
"470","2020-03-11","3","Albania","10"
"471","2020-03-12","3","Albania","11"
"472","2020-03-13","3","Albania","23"
"473","2020-03-14","3","Albania","33"
"474","2020-03-15","3","Albania","38"
"475","2020-03-16","3","Albania","42"
"476","2020-03-17","3","Albania","51"
"477","2020-03-18","3","Albania","55"
"478","2020-03-19","3","Albania","59"
"479","2020-03-20","3","Albania","70"
"480","2020-03-21","3","Albania","70"
"481","2020-03-22","3","Albania","76"
"482","2020-03-23","3","Albania","89"
"483","2020-03-24","3","Albania","100"
"484","2020-03-25","3","Albania","123"
"485","2020-03-26","3","Albania","146"
"486","2020-03-27","3","Albania","174"
"487","2020-03-28","3","Albania","186"
"488","2020-03-29","3","Albania","197"
"489","2020-03-30","3","Albania","212"
"490","2020-03-31","3","Albania","223"
"491","2020-04-01","3","Albania","243"
"492","2020-04-02","3","Albania","259"
"493","2020-04-03","3","Albania","277"
"494","2020-04-04","3","Albania","304"
"495","2020-04-05","3","Albania","333"
"496","2020-04-06","3","Albania","361"
"497","2020-04-07","3","Albania","377"
"498","2020-04-08","3","Albania","383"
"499","2020-04-09","3","Albania","400"
"500","2020-04-10","3","Albania","409"
"501","2020-04-11","3","Albania","416"
"502","2020-04-12","3","Albania","433"
"503","2020-04-13","3","Albania","446"
"504","2020-04-14","3","Albania","467"
"505","2020-04-15","3","Albania","475"
"506","2020-04-16","3","Albania","494"
"507","2020-04-17","3","Albania","518"
"508","2020-04-18","3","Albania","539"
"509","2020-04-19","3","Albania","548"
"510","2020-04-20","3","Albania","562"
"511","2020-04-21","3","Albania","584"
"512","2020-04-22","3","Albania","609"
"513","2020-04-23","3","Albania","634"
"514","2020-04-24","3","Albania","663"
"515","2020-04-25","3","Albania","678"
"516","2020-04-26","3","Albania","712"
"517","2020-04-27","3","Albania","726"
"518","2020-04-28","3","Albania","736"
"519","2020-04-29","3","Albania","750"
"520","2020-04-30","3","Albania","766"
"521","2020-05-01","3","Albania","773"
"522","2020-05-02","3","Albania","782"
"523","2020-05-03","3","Albania","789"
"524","2020-05-04","3","Albania","795"
"525","2020-05-05","3","Albania","803"
"526","2020-05-06","3","Albania","820"
"527","2020-05-07","3","Albania","832"
"528","2020-05-08","3","Albania","842"
"529","2020-05-09","3","Albania","850"
"530","2020-05-10","3","Albania","856"
"531","2020-05-11","3","Albania","868"
"532","2020-05-12","3","Albania","872"
"533","2020-05-13","3","Albania","876"
"534","2020-05-14","3","Albania","880"
"535","2020-05-15","3","Albania","898"
"536","2020-05-16","3","Albania","916"
"537","2020-05-17","3","Albania","933"
"538","2020-05-18","3","Albania","946"
"539","2020-05-19","3","Albania","948"
